LOCATION,SUBJECT,MEASURE,TIME,Value
DZA,SHEEP,THND_TONNE,2024,382.6346103
DZA,SHEEP,THND_TONNE,2025,390.4719393
DZA,SHEEP,THND_TONNE,2026,398.3363648
IDN,BEEF,THND_TONNE,1990,306
IDN,BEEF,THND_TONNE,1991,314
IDN,BEEF,THND_TONNE,1992,347
IDN,BEEF,THND_TONNE,1993,403
IDN,BEEF,THND_TONNE,1994,392
IDN,BEEF,THND_TONNE,1995,369
IDN,BEEF,THND_TONNE,1996,417
IDN,BEEF,THND_TONNE,1997,432
IDN,BEEF,THND_TONNE,1998,401
IDN,BEEF,THND_TONNE,1999,384
IDN,BEEF,THND_TONNE,2000,436
IDN,BEEF,THND_TONNE,2001,408
IDN,BEEF,THND_TONNE,2002,406
IDN,BEEF,THND_TONNE,2003,422
IDN,BEEF,THND_TONNE,2004,505
IDN,BEEF,THND_TONNE,2005,425
IDN,BEEF,THND_TONNE,2006,474
IDN,BEEF,THND_TONNE,2007,433
IDN,BEEF,THND_TONNE,2008,491
IDN,BEEF,THND_TONNE,2009,532
IDN,BEEF,THND_TONNE,2010,589
IDN,BEEF,THND_TONNE,2011,604
IDN,BEEF,THND_TONNE,2012,591
IDN,BEEF,THND_TONNE,2013,649
IDN,BEEF,THND_TONNE,2014,690
IDN,BEEF,THND_TONNE,2015,671
IDN,BEEF,THND_TONNE,2016,685
IDN,BEEF,THND_TONNE,2017,703.7162269
IDN,BEEF,THND_TONNE,2018,722.28953
IDN,BEEF,THND_TONNE,2019,741.2885169
IDN,BEEF,THND_TONNE,2020,760.791232
IDN,BEEF,THND_TONNE,2021,780.2738413
IDN,BEEF,THND_TONNE,2022,800.9550945
IDN,BEEF,THND_TONNE,2023,822.4851415
IDN,BEEF,THND_TONNE,2024,843.6151894
IDN,BEEF,THND_TONNE,2025,865.8126097
IDN,BEEF,THND_TONNE,2026,888.7272811
ARG,POULTRY,THND_TONNE,1990,337.82
ARG,POULTRY,THND_TONNE,1991,393.04
ARG,POULTRY,THND_TONNE,1992,586.1
ARG,POULTRY,THND_TONNE,1993,714
ARG,POULTRY,THND_TONNE,1994,726.595
ARG,POULTRY,THND_TONNE,1995,803.219
ARG,POULTRY,THND_TONNE,1996,770.086
ARG,POULTRY,THND_TONNE,1997,811.557
ARG,POULTRY,THND_TONNE,1998,954.8224987
ARG,POULTRY,THND_TONNE,1999,959.5783151
ARG,POULTRY,THND_TONNE,2000,932.8876596
ARG,POULTRY,THND_TONNE,2001,660.4554976
ARG,POULTRY,THND_TONNE,2002,697.744626
ARG,POULTRY,THND_TONNE,2003,826.1915926
ARG,POULTRY,THND_TONNE,2004,934.6031362
ARG,POULTRY,THND_TONNE,2005,1081.786261
ARG,POULTRY,THND_TONNE,2006,1138.320462
ARG,POULTRY,THND_TONNE,2007,1254.409863
ARG,POULTRY,THND_TONNE,2008,1338.958118
ARG,POULTRY,THND_TONNE,2009,1398.41
ARG,POULTRY,THND_TONNE,2010,1580.719238
ARG,POULTRY,THND_TONNE,2011,1647.792
ARG,POULTRY,THND_TONNE,2012,1579.03
ARG,POULTRY,THND_TONNE,2013,1568.032732
ARG,POULTRY,THND_TONNE,2014,1621.210483
ARG,POULTRY,THND_TONNE,2015,1867.7
ARG,POULTRY,THND_TONNE,2016,1868.955556
ARG,POULTRY,THND_TONNE,2017,1887
ARG,POULTRY,THND_TONNE,2018,1904.412381
ARG,POULTRY,THND_TONNE,2019,1924.190794
ARG,POULTRY,THND_TONNE,2020,1952.399206
ARG,POULTRY,THND_TONNE,2021,1979.083333
ARG,POULTRY,THND_TONNE,2022,2005
ARG,POULTRY,THND_TONNE,2023,2020
ARG,POULTRY,THND_TONNE,2024,2035
ARG,POULTRY,THND_TONNE,2025,2050
ARG,POULTRY,THND_TONNE,2026,2065
PER,BEEF,THND_TONNE,1990,123
PER,BEEF,THND_TONNE,1991,119
PER,BEEF,THND_TONNE,1992,115
PER,BEEF,THND_TONNE,1993,113
PER,BEEF,THND_TONNE,1994,108
PER,BEEF,THND_TONNE,1995,116
PER,BEEF,THND_TONNE,1996,119
PER,BEEF,THND_TONNE,1997,128
PER,BEEF,THND_TONNE,1998,131
PER,BEEF,THND_TONNE,1999,140
PER,BEEF,THND_TONNE,2000,146
PER,BEEF,THND_TONNE,2001,146
PER,BEEF,THND_TONNE,2002,143
PER,BEEF,THND_TONNE,2003,148
PER,BEEF,THND_TONNE,2004,156
PER,BEEF,THND_TONNE,2005,162
PER,BEEF,THND_TONNE,2006,171
PER,BEEF,THND_TONNE,2007,172
PER,BEEF,THND_TONNE,2008,168
PER,BEEF,THND_TONNE,2009,169
PER,BEEF,THND_TONNE,2010,177
PER,BEEF,THND_TONNE,2011,182
PER,BEEF,THND_TONNE,2012,189
PER,BEEF,THND_TONNE,2013,197
PER,BEEF,THND_TONNE,2014,204
PER,BEEF,THND_TONNE,2015,211
PER,BEEF,THND_TONNE,2016,216
PER,BEEF,THND_TONNE,2017,219.6228018
PER,BEEF,THND_TONNE,2018,220.9644001
PER,BEEF,THND_TONNE,2019,222.8989049
PER,BEEF,THND_TONNE,2020,225.5533952
PER,BEEF,THND_TONNE,2021,231.0507883
PER,BEEF,THND_TONNE,2022,234.5324288
PER,BEEF,THND_TONNE,2023,238.6656814
PER,BEEF,THND_TONNE,2024,243.221868
PER,BEEF,THND_TONNE,2025,247.1607816
PER,BEEF,THND_TONNE,2026,252.9415539
ARG,BEEF,THND_TONNE,1990,2588.922
ARG,BEEF,THND_TONNE,1991,2448.667
ARG,BEEF,THND_TONNE,1992,2441.882
ARG,BEEF,THND_TONNE,1993,2507.867
ARG,BEEF,THND_TONNE,1994,2388.224
ARG,BEEF,THND_TONNE,1995,2173.938
ARG,BEEF,THND_TONNE,1996,2226.499
ARG,BEEF,THND_TONNE,1997,2285.148
ARG,BEEF,THND_TONNE,1998,2144.907707
ARG,BEEF,THND_TONNE,1999,2383.907707
ARG,BEEF,THND_TONNE,2000,2385.107271
ARG,BEEF,THND_TONNE,2001,2342.40623
ARG,BEEF,THND_TONNE,2002,2180.404216
ARG,BEEF,THND_TONNE,2003,2277.856575
ARG,BEEF,THND_TONNE,2004,2406.803756
ARG,BEEF,THND_TONNE,2005,2384.75793
ARG,BEEF,THND_TONNE,2006,2474.659842
ARG,BEEF,THND_TONNE,2007,2688.039566
ARG,BEEF,THND_TONNE,2008,2706.544065
ARG,BEEF,THND_TONNE,2009,2722.01699
ARG,BEEF,THND_TONNE,2010,2323.126
ARG,BEEF,THND_TONNE,2011,2253.1073
ARG,BEEF,THND_TONNE,2012,2418.997779
ARG,BEEF,THND_TONNE,2013,2626.92
ARG,BEEF,THND_TONNE,2014,2477.756
ARG,BEEF,THND_TONNE,2015,2528.688
ARG,BEEF,THND_TONNE,2016,2417
ARG,BEEF,THND_TONNE,2017,2608.530998
ARG,BEEF,THND_TONNE,2018,2608.316551
ARG,BEEF,THND_TONNE,2019,2584.341559
ARG,BEEF,THND_TONNE,2020,2584.312548
ARG,BEEF,THND_TONNE,2021,2587.348993
ARG,BEEF,THND_TONNE,2022,2544.058186
ARG,BEEF,THND_TONNE,2023,2537.403626
ARG,BEEF,THND_TONNE,2024,2528.88326
ARG,BEEF,THND_TONNE,2025,2556.276859
ARG,BEEF,THND_TONNE,2026,2578.177356
HTI,SHEEP,THND_TONNE,1990,4
HTI,SHEEP,THND_TONNE,1991,4
HTI,SHEEP,THND_TONNE,1992,4
HTI,SHEEP,THND_TONNE,1993,4
HTI,SHEEP,THND_TONNE,1994,10
HTI,SHEEP,THND_TONNE,1995,10
HTI,SHEEP,THND_TONNE,1996,4
HTI,SHEEP,THND_TONNE,1997,5
HTI,SHEEP,THND_TONNE,1998,6
HTI,SHEEP,THND_TONNE,1999,6
HTI,SHEEP,THND_TONNE,2000,7
HTI,SHEEP,THND_TONNE,2001,7
HTI,SHEEP,THND_TONNE,2002,7
HTI,SHEEP,THND_TONNE,2003,7
HTI,SHEEP,THND_TONNE,2004,7
HTI,SHEEP,THND_TONNE,2005,7
HTI,SHEEP,THND_TONNE,2006,7
HTI,SHEEP,THND_TONNE,2007,8
HTI,SHEEP,THND_TONNE,2008,8
HTI,SHEEP,THND_TONNE,2009,7
HTI,SHEEP,THND_TONNE,2010,6
HTI,SHEEP,THND_TONNE,2011,6
HTI,SHEEP,THND_TONNE,2012,6
HTI,SHEEP,THND_TONNE,2013,6
HTI,SHEEP,THND_TONNE,2014,7
HTI,SHEEP,THND_TONNE,2015,7
HTI,SHEEP,THND_TONNE,2016,7
HTI,SHEEP,THND_TONNE,2017,7.17410487
HTI,SHEEP,THND_TONNE,2018,7.363548329
HTI,SHEEP,THND_TONNE,2019,7.543376145
HTI,SHEEP,THND_TONNE,2020,7.716035347
HTI,SHEEP,THND_TONNE,2021,7.894009792
HTI,SHEEP,THND_TONNE,2022,8.081019272
HTI,SHEEP,THND_TONNE,2023,8.274723477
HTI,SHEEP,THND_TONNE,2024,8.473909444
HTI,SHEEP,THND_TONNE,2025,8.679180402
HTI,SHEEP,THND_TONNE,2026,8.897745015
USA,POULTRY,THND_TONNE,1990,10047.99013
USA,POULTRY,THND_TONNE,1991,10564.63245
USA,POULTRY,THND_TONNE,1992,11079.00681
USA,POULTRY,THND_TONNE,1993,11383.82125
USA,POULTRY,THND_TONNE,1994,11681.83179
USA,POULTRY,THND_TONNE,1995,11768.01444
USA,POULTRY,THND_TONNE,1996,12138.59985
USA,POULTRY,THND_TONNE,1997,12365.8499
USA,POULTRY,THND_TONNE,1998,12618.95474
USA,POULTRY,THND_TONNE,1999,13547.45943
USA,POULTRY,THND_TONNE,2000,13838.21248
USA,POULTRY,THND_TONNE,2001,13981.09425
USA,POULTRY,THND_TONNE,2002,14775.78902
USA,POULTRY,THND_TONNE,2003,15028.26938
USA,POULTRY,THND_TONNE,2004,15485.10563
USA,POULTRY,THND_TONNE,2005,15851.71141
USA,POULTRY,THND_TONNE,2006,16081.68301
USA,POULTRY,THND_TONNE,2007,15976.44946
USA,POULTRY,THND_TONNE,2008,16074.87912
USA,POULTRY,THND_TONNE,2009,15497.45534
USA,POULTRY,THND_TONNE,2010,15990.05724
USA,POULTRY,THND_TONNE,2011,16471.31932
USA,POULTRY,THND_TONNE,2012,15888.45243
USA,POULTRY,THND_TONNE,2013,15938.80124
USA,POULTRY,THND_TONNE,2014,16313.92258
USA,POULTRY,THND_TONNE,2015,17423.41084
USA,POULTRY,THND_TONNE,2016,17789.91391
USA,POULTRY,THND_TONNE,2017,18115.03699
USA,POULTRY,THND_TONNE,2018,17845.44348
USA,POULTRY,THND_TONNE,2019,18010.59358
USA,POULTRY,THND_TONNE,2020,18229.89732
USA,POULTRY,THND_TONNE,2021,18418.15473
USA,POULTRY,THND_TONNE,2022,18588.77781
USA,POULTRY,THND_TONNE,2023,18746.71553
USA,POULTRY,THND_TONNE,2024,18885.73802
USA,POULTRY,THND_TONNE,2025,19005.70219
USA,POULTRY,THND_TONNE,2026,19046.52275
HTI,POULTRY,THND_TONNE,1990,7
HTI,POULTRY,THND_TONNE,1991,6
HTI,POULTRY,THND_TONNE,1992,6
HTI,POULTRY,THND_TONNE,1993,6
HTI,POULTRY,THND_TONNE,1994,8
HTI,POULTRY,THND_TONNE,1995,13
HTI,POULTRY,THND_TONNE,1996,15
HTI,POULTRY,THND_TONNE,1997,20
HTI,POULTRY,THND_TONNE,1998,28
HTI,POULTRY,THND_TONNE,1999,42
HTI,POULTRY,THND_TONNE,2000,24
HTI,POULTRY,THND_TONNE,2001,25
HTI,POULTRY,THND_TONNE,2002,33
HTI,POULTRY,THND_TONNE,2003,38
HTI,POULTRY,THND_TONNE,2004,27
HTI,POULTRY,THND_TONNE,2005,35
HTI,POULTRY,THND_TONNE,2006,34
HTI,POULTRY,THND_TONNE,2007,38
HTI,POULTRY,THND_TONNE,2008,35
HTI,POULTRY,THND_TONNE,2009,49
HTI,POULTRY,THND_TONNE,2010,72
HTI,POULTRY,THND_TONNE,2011,78
HTI,POULTRY,THND_TONNE,2012,76
HTI,POULTRY,THND_TONNE,2013,74
HTI,POULTRY,THND_TONNE,2014,70
HTI,POULTRY,THND_TONNE,2015,84
HTI,POULTRY,THND_TONNE,2016,85
HTI,POULTRY,THND_TONNE,2017,87.07694199
HTI,POULTRY,THND_TONNE,2018,88.45370188
HTI,POULTRY,THND_TONNE,2019,90.28580286
HTI,POULTRY,THND_TONNE,2020,91.9816492
HTI,POULTRY,THND_TONNE,2021,93.89455995
HTI,POULTRY,THND_TONNE,2022,96.21123459
HTI,POULTRY,THND_TONNE,2023,98.64814647
HTI,POULTRY,THND_TONNE,2024,101.1863025
HTI,POULTRY,THND_TONNE,2025,103.7738
HTI,POULTRY,THND_TONNE,2026,106.5306261
COL,PIG,THND_TONNE,1990,133
COL,PIG,THND_TONNE,1991,133
COL,PIG,THND_TONNE,1992,136
COL,PIG,THND_TONNE,1993,135
COL,PIG,THND_TONNE,1994,136
COL,PIG,THND_TONNE,1995,139
COL,PIG,THND_TONNE,1996,133
COL,PIG,THND_TONNE,1997,108
COL,PIG,THND_TONNE,1998,82
COL,PIG,THND_TONNE,1999,113
COL,PIG,THND_TONNE,2000,110
COL,PIG,THND_TONNE,2001,103
COL,PIG,THND_TONNE,2002,113
COL,PIG,THND_TONNE,2003,127
COL,PIG,THND_TONNE,2004,132
COL,PIG,THND_TONNE,2005,131
COL,PIG,THND_TONNE,2006,152
COL,PIG,THND_TONNE,2007,185
COL,PIG,THND_TONNE,2008,182
COL,PIG,THND_TONNE,2009,188
COL,PIG,THND_TONNE,2010,208
COL,PIG,THND_TONNE,2011,237
COL,PIG,THND_TONNE,2012,275
COL,PIG,THND_TONNE,2013,303
COL,PIG,THND_TONNE,2014,303
COL,PIG,THND_TONNE,2015,305
COL,PIG,THND_TONNE,2016,293
COL,PIG,THND_TONNE,2017,296.0189453
COL,PIG,THND_TONNE,2018,293.961478
COL,PIG,THND_TONNE,2019,296.6703832
COL,PIG,THND_TONNE,2020,302.0913914
COL,PIG,THND_TONNE,2021,306.9527506
COL,PIG,THND_TONNE,2022,308.6325399
COL,PIG,THND_TONNE,2023,311.9604152
COL,PIG,THND_TONNE,2024,316.9246751
COL,PIG,THND_TONNE,2025,321.9989629
COL,PIG,THND_TONNE,2026,325.9023093
ARG,SHEEP,THND_TONNE,1991,88.22100209
ARG,SHEEP,THND_TONNE,1992,72.14499956
ARG,SHEEP,THND_TONNE,1993,72.11999891
ARG,SHEEP,THND_TONNE,1994,92.78100338
ARG,SHEEP,THND_TONNE,1995,88.3769066
ARG,SHEEP,THND_TONNE,1996,71.58891226
ARG,SHEEP,THND_TONNE,1997,65.84590988
ARG,SHEEP,THND_TONNE,1998,58.2529111
ARG,SHEEP,THND_TONNE,1999,55.3579097
ARG,SHEEP,THND_TONNE,2000,59.16591152
ARG,SHEEP,THND_TONNE,2001,59.08791162
ARG,SHEEP,THND_TONNE,2002,58.37999844
ARG,SHEEP,THND_TONNE,2003,56.66400133
ARG,SHEEP,THND_TONNE,2004,55.05708923
ARG,SHEEP,THND_TONNE,2005,52.3819098
ARG,SHEEP,THND_TONNE,2006,51.266
ARG,SHEEP,THND_TONNE,2007,53.162
ARG,SHEEP,THND_TONNE,2008,50.15009063
ARG,SHEEP,THND_TONNE,2009,48.15
ARG,SHEEP,THND_TONNE,2010,48.15409192
ARG,SHEEP,THND_TONNE,2011,51.154
ARG,SHEEP,THND_TONNE,2012,56.154
ARG,SHEEP,THND_TONNE,2013,57.154
ARG,SHEEP,THND_TONNE,2014,57.15409123
ARG,SHEEP,THND_TONNE,2015,59.15409067
ARG,SHEEP,THND_TONNE,2016,60.15425088
ARG,SHEEP,THND_TONNE,2017,60.11697056
ARG,SHEEP,THND_TONNE,2018,60.69683747
ARG,SHEEP,THND_TONNE,2019,61.49588131
ARG,SHEEP,THND_TONNE,2020,62.08913098
ARG,SHEEP,THND_TONNE,2021,62.52737661
ARG,SHEEP,THND_TONNE,2022,62.97702925
ARG,SHEEP,THND_TONNE,2023,63.51358095
ARG,SHEEP,THND_TONNE,2024,64.10926577
ARG,SHEEP,THND_TONNE,2025,64.65803506
ARG,SHEEP,THND_TONNE,2026,65.09141076
ISR,BEEF,THND_TONNE,1990,64
ISR,BEEF,THND_TONNE,1991,82
ISR,BEEF,THND_TONNE,1992,69
ISR,BEEF,THND_TONNE,1993,76
ISR,BEEF,THND_TONNE,1994,103
ISR,BEEF,THND_TONNE,1995,94
ISR,BEEF,THND_TONNE,1996,107
ISR,BEEF,THND_TONNE,1997,116
ISR,BEEF,THND_TONNE,1998,113
ISR,BEEF,THND_TONNE,1999,113
ISR,BEEF,THND_TONNE,2000,142
ISR,BEEF,THND_TONNE,2001,133
ISR,BEEF,THND_TONNE,2002,159
ISR,BEEF,THND_TONNE,2003,167
ISR,BEEF,THND_TONNE,2004,170
ISR,BEEF,THND_TONNE,2005,159
ISR,BEEF,THND_TONNE,2006,211
ISR,BEEF,THND_TONNE,2007,197
ISR,BEEF,THND_TONNE,2008,238
ISR,BEEF,THND_TONNE,2009,186
ISR,BEEF,THND_TONNE,2010,201
ISR,BEEF,THND_TONNE,2011,212
ISR,BEEF,THND_TONNE,2012,212
ISR,BEEF,THND_TONNE,2013,230
ISR,BEEF,THND_TONNE,2014,231
ISR,BEEF,THND_TONNE,2015,233
ISR,BEEF,THND_TONNE,2016,233
ISR,BEEF,THND_TONNE,2017,237.9160986
ISR,BEEF,THND_TONNE,2018,242.0201077
ISR,BEEF,THND_TONNE,2019,245.52077
ISR,BEEF,THND_TONNE,2020,249.353735
ISR,BEEF,THND_TONNE,2021,253.5384992
ISR,BEEF,THND_TONNE,2022,257.9368483
ISR,BEEF,THND_TONNE,2023,262.1565303
ISR,BEEF,THND_TONNE,2024,266.5399584
ISR,BEEF,THND_TONNE,2025,270.7837434
ISR,BEEF,THND_TONNE,2026,274.3368355
HTI,BEEF,THND_TONNE,1990,24
HTI,BEEF,THND_TONNE,1991,25
HTI,BEEF,THND_TONNE,1992,27
HTI,BEEF,THND_TONNE,1993,29
HTI,BEEF,THND_TONNE,1994,28
HTI,BEEF,THND_TONNE,1995,25
HTI,BEEF,THND_TONNE,1996,29
HTI,BEEF,THND_TONNE,1997,29
HTI,BEEF,THND_TONNE,1998,32
HTI,BEEF,THND_TONNE,1999,31
HTI,BEEF,THND_TONNE,2000,40
HTI,BEEF,THND_TONNE,2001,40
HTI,BEEF,THND_TONNE,2002,42
HTI,BEEF,THND_TONNE,2003,42
HTI,BEEF,THND_TONNE,2004,42
HTI,BEEF,THND_TONNE,2005,45
HTI,BEEF,THND_TONNE,2006,46
HTI,BEEF,THND_TONNE,2007,45
HTI,BEEF,THND_TONNE,2008,45
HTI,BEEF,THND_TONNE,2009,47
HTI,BEEF,THND_TONNE,2010,47
HTI,BEEF,THND_TONNE,2011,50
HTI,BEEF,THND_TONNE,2012,51
HTI,BEEF,THND_TONNE,2013,51
HTI,BEEF,THND_TONNE,2014,53
HTI,BEEF,THND_TONNE,2015,53
HTI,BEEF,THND_TONNE,2016,53
HTI,BEEF,THND_TONNE,2017,53.80497468
HTI,BEEF,THND_TONNE,2018,54.64084468
HTI,BEEF,THND_TONNE,2019,55.433087
HTI,BEEF,THND_TONNE,2020,56.24536844
HTI,BEEF,THND_TONNE,2021,57.06221976
HTI,BEEF,THND_TONNE,2022,57.91976068
HTI,BEEF,THND_TONNE,2023,58.81601844
HTI,BEEF,THND_TONNE,2024,59.64470942
HTI,BEEF,THND_TONNE,2025,60.53007767
HTI,BEEF,THND_TONNE,2026,61.44971259
DZA,PIG,THND_TONNE,1990,3
DZA,PIG,THND_TONNE,1991,3
DZA,PIG,THND_TONNE,1992,3
DZA,PIG,THND_TONNE,1993,3
DZA,PIG,THND_TONNE,1994,3
DZA,PIG,THND_TONNE,1995,3
DZA,PIG,THND_TONNE,1996,3
DZA,PIG,THND_TONNE,1997,3
DZA,PIG,THND_TONNE,1998,3
DZA,PIG,THND_TONNE,1999,3
DZA,PIG,THND_TONNE,2000,3
DZA,PIG,THND_TONNE,2001,3
DZA,PIG,THND_TONNE,2002,3
DZA,PIG,THND_TONNE,2003,3
DZA,PIG,THND_TONNE,2004,3
DZA,PIG,THND_TONNE,2005,3
DZA,PIG,THND_TONNE,2006,3
DZA,PIG,THND_TONNE,2007,3
DZA,PIG,THND_TONNE,2008,3
DZA,PIG,THND_TONNE,2009,3
DZA,PIG,THND_TONNE,2010,3
DZA,PIG,THND_TONNE,2011,3
DZA,PIG,THND_TONNE,2012,3
DZA,PIG,THND_TONNE,2013,3
DZA,PIG,THND_TONNE,2014,3
DZA,PIG,THND_TONNE,2015,3
DZA,PIG,THND_TONNE,2016,3
DZA,PIG,THND_TONNE,2017,3
DZA,PIG,THND_TONNE,2018,3
DZA,PIG,THND_TONNE,2019,3
DZA,PIG,THND_TONNE,2020,3
DZA,PIG,THND_TONNE,2021,3
DZA,PIG,THND_TONNE,2022,3
DZA,PIG,THND_TONNE,2023,3
DZA,PIG,THND_TONNE,2024,3
DZA,PIG,THND_TONNE,2025,3
DZA,PIG,THND_TONNE,2026,3
TUR,PIG,THND_TONNE,1990,7
TUR,PIG,THND_TONNE,1991,2
TUR,PIG,THND_TONNE,1992,2
TUR,PIG,THND_TONNE,1993,2
TUR,PIG,THND_TONNE,1994,2
TUR,PIG,THND_TONNE,1995,6
TUR,PIG,THND_TONNE,1996,1
TUR,PIG,THND_TONNE,1997,1
TUR,PIG,THND_TONNE,1998,4
TUR,PIG,THND_TONNE,1999,4
TUR,PIG,THND_TONNE,2000,3
TUR,PIG,THND_TONNE,2001,1
TUR,PIG,THND_TONNE,2002,1
TUR,PIG,THND_TONNE,2003,4
TUR,PIG,THND_TONNE,2004,5
TUR,PIG,THND_TONNE,2005,2
TUR,PIG,THND_TONNE,2006,1
TUR,PIG,THND_TONNE,2007,9.00E-05
TUR,PIG,THND_TONNE,2008,9.00E-05
TUR,PIG,THND_TONNE,2009,9.00E-05
TUR,PIG,THND_TONNE,2010,9.00E-05
TUR,PIG,THND_TONNE,2011,9.00E-05
TUR,PIG,THND_TONNE,2012,1
TUR,PIG,THND_TONNE,2013,1
TUR,PIG,THND_TONNE,2014,3
TUR,PIG,THND_TONNE,2015,8
TUR,PIG,THND_TONNE,2016,9
TUR,PIG,THND_TONNE,2017,9
TUR,PIG,THND_TONNE,2018,9
TUR,PIG,THND_TONNE,2019,9
TUR,PIG,THND_TONNE,2020,9
TUR,PIG,THND_TONNE,2021,9
TUR,PIG,THND_TONNE,2022,9
TUR,PIG,THND_TONNE,2023,9
TUR,PIG,THND_TONNE,2024,9
TUR,PIG,THND_TONNE,2025,9
TUR,PIG,THND_TONNE,2026,9
BRA,POULTRY,THND_TONNE,1990,2056.957
BRA,POULTRY,THND_TONNE,1991,2306.074
BRA,POULTRY,THND_TONNE,1992,2501.3
BRA,POULTRY,THND_TONNE,1993,2726.412
BRA,POULTRY,THND_TONNE,1994,2945.021
BRA,POULTRY,THND_TONNE,1995,3617.774
BRA,POULTRY,THND_TONNE,1996,3483.683
BRA,POULTRY,THND_TONNE,1997,4055.370368
BRA,POULTRY,THND_TONNE,1998,4325.612564
BRA,POULTRY,THND_TONNE,1999,4838.958391
BRA,POULTRY,THND_TONNE,2000,5154.392049
BRA,POULTRY,THND_TONNE,2001,5565.904126
BRA,POULTRY,THND_TONNE,2002,6022.670217
BRA,POULTRY,THND_TONNE,2003,5845.55983
BRA,POULTRY,THND_TONNE,2004,6117.18135
BRA,POULTRY,THND_TONNE,2005,6701.16208
BRA,POULTRY,THND_TONNE,2006,6838.429953
BRA,POULTRY,THND_TONNE,2007,7424.367747
BRA,POULTRY,THND_TONNE,2008,7903.219681
BRA,POULTRY,THND_TONNE,2009,7886.655686
BRA,POULTRY,THND_TONNE,2010,8862.995879
BRA,POULTRY,THND_TONNE,2011,9279.524227
BRA,POULTRY,THND_TONNE,2012,9178.782804
BRA,POULTRY,THND_TONNE,2013,8774.206301
BRA,POULTRY,THND_TONNE,2014,8888.242625
BRA,POULTRY,THND_TONNE,2015,9297.2
BRA,POULTRY,THND_TONNE,2016,9430.5564
BRA,POULTRY,THND_TONNE,2017,9579.060952
BRA,POULTRY,THND_TONNE,2018,9650.863034
BRA,POULTRY,THND_TONNE,2019,9759.878616
BRA,POULTRY,THND_TONNE,2020,9820.77863
BRA,POULTRY,THND_TONNE,2021,9843.906776
BRA,POULTRY,THND_TONNE,2022,9921.986617
BRA,POULTRY,THND_TONNE,2023,9984.932706
BRA,POULTRY,THND_TONNE,2024,10064.19798
BRA,POULTRY,THND_TONNE,2025,10128.44202
BRA,POULTRY,THND_TONNE,2026,10146.72391
PER,PIG,THND_TONNE,1990,66
PER,PIG,THND_TONNE,1991,69
PER,PIG,THND_TONNE,1992,73
PER,PIG,THND_TONNE,1993,76
PER,PIG,THND_TONNE,1994,78
PER,PIG,THND_TONNE,1995,80
PER,PIG,THND_TONNE,1996,83
PER,PIG,THND_TONNE,1997,87
PER,PIG,THND_TONNE,1998,72
PER,PIG,THND_TONNE,1999,67
PER,PIG,THND_TONNE,2000,72
PER,PIG,THND_TONNE,2001,85
PER,PIG,THND_TONNE,2002,93
PER,PIG,THND_TONNE,2003,93
PER,PIG,THND_TONNE,2004,99
PER,PIG,THND_TONNE,2005,104
PER,PIG,THND_TONNE,2006,110
PER,PIG,THND_TONNE,2007,117
PER,PIG,THND_TONNE,2008,117
PER,PIG,THND_TONNE,2009,117
PER,PIG,THND_TONNE,2010,121
PER,PIG,THND_TONNE,2011,121
PER,PIG,THND_TONNE,2012,127
PER,PIG,THND_TONNE,2013,134
PER,PIG,THND_TONNE,2014,133
PER,PIG,THND_TONNE,2015,134
PER,PIG,THND_TONNE,2016,133
PER,PIG,THND_TONNE,2017,134.3401145
PER,PIG,THND_TONNE,2018,134.6306362
PER,PIG,THND_TONNE,2019,136.0967842
PER,PIG,THND_TONNE,2020,138.5720387
PER,PIG,THND_TONNE,2021,141.5879447
PER,PIG,THND_TONNE,2022,141.8326309
PER,PIG,THND_TONNE,2023,143.742256
PER,PIG,THND_TONNE,2024,146.3154082
PER,PIG,THND_TONNE,2025,148.8597568
PER,PIG,THND_TONNE,2026,152.1860686
PER,SHEEP,THND_TONNE,1990,36
PER,SHEEP,THND_TONNE,1991,30
PER,SHEEP,THND_TONNE,1992,29
PER,SHEEP,THND_TONNE,1993,27
PER,SHEEP,THND_TONNE,1994,26
PER,SHEEP,THND_TONNE,1995,26
PER,SHEEP,THND_TONNE,1996,27
PER,SHEEP,THND_TONNE,1997,28
PER,SHEEP,THND_TONNE,1998,29
PER,SHEEP,THND_TONNE,1999,37
PER,SHEEP,THND_TONNE,2000,38
PER,SHEEP,THND_TONNE,2001,38
PER,SHEEP,THND_TONNE,2002,38
PER,SHEEP,THND_TONNE,2003,38
PER,SHEEP,THND_TONNE,2004,40
PER,SHEEP,THND_TONNE,2005,40
PER,SHEEP,THND_TONNE,2006,41
PER,SHEEP,THND_TONNE,2007,41
PER,SHEEP,THND_TONNE,2008,40
PER,SHEEP,THND_TONNE,2009,40
PER,SHEEP,THND_TONNE,2010,40
PER,SHEEP,THND_TONNE,2011,41
PER,SHEEP,THND_TONNE,2012,43
PER,SHEEP,THND_TONNE,2013,41
PER,SHEEP,THND_TONNE,2014,43
PER,SHEEP,THND_TONNE,2015,44
PER,SHEEP,THND_TONNE,2016,45
PER,SHEEP,THND_TONNE,2017,45.84149485
PER,SHEEP,THND_TONNE,2018,46.27211406
PER,SHEEP,THND_TONNE,2019,47.01803906
PER,SHEEP,THND_TONNE,2020,47.60779229
PER,SHEEP,THND_TONNE,2021,48.36618707
PER,SHEEP,THND_TONNE,2022,48.99614762
PER,SHEEP,THND_TONNE,2023,49.51018598
